date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:26:36	2798/2798	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Nov%202022%2015:26:35%20GMT	http://vlxddaiphucvinh.net/index	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/index.af.delayed	(from http://vlxddaiphucvinh.net/gioi-thieu)
22:26:36	22100/22100	---M--	200	added ('OK')	image/png	etag:%225d9ef339-5654%22	http://vlxddaiphucvinh.net/images/icon_menu.png	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/images/icon_menu.png	(from http://vlxddaiphucvinh.net/css/jquery.mmenu.all.css)
22:26:36	53755/53755	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:26:35%20GMT	http://vlxddaiphucvinh.net/amp/san-pham	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/amp/san-pham.html	(from http://vlxddaiphucvinh.net/san-pham)
22:26:38	64804/64804	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:26:36%20GMT	http://vlxddaiphucvinh.net/dpv-da-mi-sang	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/dpv-da-mi-sang.html	(from http://vlxddaiphucvinh.net/san-pham)
22:26:40	42121/42121	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34d-a489%22	http://vlxddaiphucvinh.net/upload/hinhanh/gthieu-03-2749.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/hinhanh/gthieu-03-2749.jpg	(from http://vlxddaiphucvinh.net/gioi-thieu)
22:26:41	61493/61493	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:26:40%20GMT	http://vlxddaiphucvinh.net/dpv-da-mi-bui	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/dpv-da-mi-bui.html	(from http://vlxddaiphucvinh.net/san-pham)
22:26:43	29787/29787	---M--	200	added ('OK')	image/jpeg	date:Sun,%2027%20Nov%202022%2015:26:37%20GMT	http://vlxddaiphucvinh.net/upload/product/275x210x1/da-mi-sang-4795.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/275x210x1/da-mi-sang-4795.jpg	(from http://vlxddaiphucvinh.net/san-pham)
22:26:43	64888/64888	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:26:42%20GMT	http://vlxddaiphucvinh.net/dpv-da-4x6	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/dpv-da-4x6.html	(from http://vlxddaiphucvinh.net/san-pham)
22:26:45	22366/22366	---M--	200	added ('OK')	image/jpeg	date:Sun,%2027%20Nov%202022%2015:26:40%20GMT	http://vlxddaiphucvinh.net/upload/product/275x210x1/da-mi-bui-7872.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/275x210x1/da-mi-bui-7872.jpg	(from http://vlxddaiphucvinh.net/san-pham)
22:26:46	40183/40183	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:26:45%20GMT	http://vlxddaiphucvinh.net/dpv-da-1x2	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/dpv-da-1x2.html	(from http://vlxddaiphucvinh.net/san-pham)
22:26:48	26006/26006	---M--	200	added ('OK')	image/jpeg	date:Sun,%2027%20Nov%202022%2015:26:42%20GMT	http://vlxddaiphucvinh.net/upload/product/275x210x1/da-4x6-4640.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/275x210x1/da-4x6-4640.jpg	(from http://vlxddaiphucvinh.net/san-pham)
22:26:48	61700/61700	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:26:47%20GMT	http://vlxddaiphucvinh.net/dpv-da-0x4	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/dpv-da-0x4.html	(from http://vlxddaiphucvinh.net/san-pham)
22:26:50	74500/74500	---M--	200	added ('OK')	image/png	etag:%225d9ef34f-12304%22	http://vlxddaiphucvinh.net/upload/hinhanh/untitled-4-6262.png	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/hinhanh/untitled-4-6262.png	(from http://vlxddaiphucvinh.net/san-pham)
22:26:50	41060/41060	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:26:49%20GMT	http://vlxddaiphucvinh.net/dpv-cat-xay-to	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/dpv-cat-xay-to.html	(from http://vlxddaiphucvinh.net/san-pham)
22:26:51	31479/31479	---M--	200	added ('OK')	image/jpeg	date:Sun,%2027%20Nov%202022%2015:26:45%20GMT	http://vlxddaiphucvinh.net/upload/product/275x210x1/da-1x2-7066.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/275x210x1/da-1x2-7066.jpg	(from http://vlxddaiphucvinh.net/san-pham)
22:26:52	58003/58003	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:26:51%20GMT	http://vlxddaiphucvinh.net/dpv-cat-san-lap	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/dpv-cat-san-lap.html	(from http://vlxddaiphucvinh.net/san-pham)
22:26:53	142072/142072	---M--	200	added ('OK')	application/x-font-ttf	etag:%225d9ef35f-22af8%22	http://vlxddaiphucvinh.net/css/font-awesome/fonts/fontawesome-webfont.ttf?v=4.5.0	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/css/font-awesome/fonts/fontawesome-webfont3295.ttf	(from http://vlxddaiphucvinh.net/css/font-awesome/css/font-awesome.min.css)
22:26:53	58191/58191	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:26:52%20GMT	http://vlxddaiphucvinh.net/dpv-cat-be-tong	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/dpv-cat-be-tong.html	(from http://vlxddaiphucvinh.net/san-pham)
22:26:55	31605/31605	---M--	200	added ('OK')	image/jpeg	date:Sun,%2027%20Nov%202022%2015:26:48%20GMT	http://vlxddaiphucvinh.net/upload/product/275x210x1/da-0x4-7411.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/275x210x1/da-0x4-7411.jpg	(from http://vlxddaiphucvinh.net/san-pham)
22:26:56	29269/29269	---MCZ	200	added ('OK')	text/css	etag:W/%225d9ef34a-7255%22	http://vlxddaiphucvinh.net/js/magiczoomplus/magiczoomplus.css	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/js/magiczoomplus/magiczoomplus.css	(from http://vlxddaiphucvinh.net/san-pham)
22:26:56	27351/27351	---M--	200	added ('OK')	image/jpeg	date:Sun,%2027%20Nov%202022%2015:26:49%20GMT	http://vlxddaiphucvinh.net/upload/product/275x210x1/cat-xay-to-8004.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/275x210x1/cat-xay-to-8004.jpg	(from http://vlxddaiphucvinh.net/san-pham)
22:26:56	15880/15880	---M--	200	added ('OK')	image/jpeg	date:Sun,%2027%20Nov%202022%2015:26:52%20GMT	http://vlxddaiphucvinh.net/upload/product/275x210x1/cat-be-tong-4133.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/275x210x1/cat-be-tong-4133.jpg	(from http://vlxddaiphucvinh.net/san-pham)
22:26:56	23988/23988	---M--	200	added ('OK')	image/jpeg	date:Sun,%2027%20Nov%202022%2015:26:51%20GMT	http://vlxddaiphucvinh.net/upload/product/275x210x1/cat-san-lap-7012.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/275x210x1/cat-san-lap-7012.jpg	(from http://vlxddaiphucvinh.net/san-pham)
22:26:57	51136/51136	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:26:56%20GMT	http://vlxddaiphucvinh.net/amp/cat-xay-dung	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/amp/cat-xay-dung.html	(from http://vlxddaiphucvinh.net/cat-xay-dung)
22:26:57	51901/51901	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:26:56%20GMT	http://vlxddaiphucvinh.net/amp/da-xay-dung	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/amp/da-xay-dung.html	(from http://vlxddaiphucvinh.net/da-xay-dung)
22:26:58	2798/2798	---M-Z	403	error ('Forbidden')	text/html	date:Sun,%2027%20Nov%202022%2015:26:56%20GMT	http://vlxddaiphucvinh.net/upload/hinhanh/	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/hinhanh/index.html	(from http://vlxddaiphucvinh.net/bang-gia)
22:27:03	248523/248523	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d9ef34a-3cacb%22	http://vlxddaiphucvinh.net/js/magiczoomplus/magiczoomplus.js	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/js/magiczoomplus/magiczoomplus.js	(from http://vlxddaiphucvinh.net/san-pham)
22:27:07	60598/60598	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34b-ecb6%22	http://vlxddaiphucvinh.net/upload/baiviet/da-mi-bui-9357_288x218.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/baiviet/da-mi-bui-9357_288x218.jpg	(from http://vlxddaiphucvinh.net/bang-gia)
22:27:08	68395/68395	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34b-10b2b%22	http://vlxddaiphucvinh.net/upload/baiviet/da-mi-sang-8647_288x218.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/baiviet/da-mi-sang-8647_288x218.jpg	(from http://vlxddaiphucvinh.net/bang-gia)
22:27:08	65675/65675	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34b-1008b%22	http://vlxddaiphucvinh.net/upload/baiviet/da-4x6-1916_288x218.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/baiviet/da-4x6-1916_288x218.jpg	(from http://vlxddaiphucvinh.net/bang-gia)
22:27:14	71436/71436	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34b-1170c%22	http://vlxddaiphucvinh.net/upload/baiviet/da-1x2-2996_288x218.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/baiviet/da-1x2-2996_288x218.jpg	(from http://vlxddaiphucvinh.net/bang-gia)
22:27:19	61722/61722	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34b-f11a%22	http://vlxddaiphucvinh.net/upload/baiviet/cat-san-lap-9215_288x218.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/baiviet/cat-san-lap-9215_288x218.jpg	(from http://vlxddaiphucvinh.net/bang-gia)
22:27:20	72622/72622	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34b-11bae%22	http://vlxddaiphucvinh.net/upload/baiviet/cat-xay-to-2051_288x218.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/baiviet/cat-xay-to-2051_288x218.jpg	(from http://vlxddaiphucvinh.net/bang-gia)
22:27:20	7383/7383	---M--	200	added ('OK')	image/png	etag:%225d9ef34e-1cd7%22	http://vlxddaiphucvinh.net/upload/hinhanh/logo2-7307.png	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/hinhanh/logo2-7307.png	(from http://vlxddaiphucvinh.net/tin-tuc)
22:27:20	75591/75591	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34b-12747%22	http://vlxddaiphucvinh.net/upload/baiviet/da-0x4-9405_288x218.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/baiviet/da-0x4-9405_288x218.jpg	(from http://vlxddaiphucvinh.net/bang-gia)
22:27:21	46416/46416	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34b-b550%22	http://vlxddaiphucvinh.net/upload/baiviet/cat-be-tong-801_288x218.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/baiviet/cat-be-tong-801_288x218.jpg	(from http://vlxddaiphucvinh.net/bang-gia)
22:27:21	27369/27369	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:27:20%20GMT	http://vlxddaiphucvinh.net/xu-huong-su-dung-vat-lieu-xanh-trong-xay-dung	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/xu-huong-su-dung-vat-lieu-xanh-trong-xay-dung.html	(from http://vlxddaiphucvinh.net/tin-tuc)
22:27:21	32014/32014	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:27:20%20GMT	http://vlxddaiphucvinh.net/uu-the-cua-vat-lieu-xay-dung-than-thien-moi-truong	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/uu-the-cua-vat-lieu-xay-dung-than-thien-moi-truong.html	(from http://vlxddaiphucvinh.net/tin-tuc)
22:27:22	1015/1015	---M--	200	added ('OK')	image/png	etag:%223f7-5948aa2cf3c54%22	http://vlxddaiphucvinh.net/images/tinkhac.png	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/images/tinkhac.png	(from http://vlxddaiphucvinh.net/da-mi-sang)
22:27:30	60811/60811	---M--	200	added ('OK')	image/jpeg	etag:%225f585c89-ed8b%22	http://vlxddaiphucvinh.net/upload/baiviet/211bc5bde7f307ad5ee2-7270-1536296055-3039_288x218.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/baiviet/211bc5bde7f307ad5ee2-7270-1536296055-3039_288x218.jpg	(from http://vlxddaiphucvinh.net/tin-tuc)
22:27:30	52902/52902	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34b-cea6%22	http://vlxddaiphucvinh.net/upload/baiviet/da-mi-sang-8647.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/baiviet/da-mi-sang-8647.jpg	(from http://vlxddaiphucvinh.net/da-mi-sang)
22:27:30	47248/47248	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34b-b890%22	http://vlxddaiphucvinh.net/upload/baiviet/da-mi-bui-9357.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/baiviet/da-mi-bui-9357.jpg	(from http://vlxddaiphucvinh.net/da-mi-bui)
22:27:30	59659/59659	---M--	200	added ('OK')	image/jpeg	etag:%225f58573e-e90b%22	http://vlxddaiphucvinh.net/upload/baiviet/cg2a7193-1586264021-1586264904-4263-1586265039-8082_288x218.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/baiviet/cg2a7193-1586264021-1586264904-4263-1586265039-8082_288x218.jpg	(from http://vlxddaiphucvinh.net/tin-tuc)
22:27:37	57578/57578	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34b-e0ea%22	http://vlxddaiphucvinh.net/upload/baiviet/da-1x2-2996.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/baiviet/da-1x2-2996.jpg	(from http://vlxddaiphucvinh.net/da-1x2)
22:27:39	64482/64482	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34b-fbe2%22	http://vlxddaiphucvinh.net/upload/baiviet/da-0x4-9405.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/baiviet/da-0x4-9405.jpg	(from http://vlxddaiphucvinh.net/da-0x4)
22:27:40	51441/51441	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34b-c8f1%22	http://vlxddaiphucvinh.net/upload/baiviet/cat-xay-to-2051.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/baiviet/cat-xay-to-2051.jpg	(from http://vlxddaiphucvinh.net/cat-xay-to)
22:27:40	49637/49637	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34b-c1e5%22	http://vlxddaiphucvinh.net/upload/baiviet/cat-san-lap-9215.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/baiviet/cat-san-lap-9215.jpg	(from http://vlxddaiphucvinh.net/cat-san-lap)
22:27:41	29733/29733	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34b-7425%22	http://vlxddaiphucvinh.net/upload/baiviet/cat-be-tong-801.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/baiviet/cat-be-tong-801.jpg	(from http://vlxddaiphucvinh.net/cat-be-tong)
22:27:41	24624/24624	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:27:40%20GMT	http://vlxddaiphucvinh.net/chinh-sach	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/chinh-sach.html	(from http://vlxddaiphucvinh.net/chinh-sach-bao-hanh)
22:27:41	2798/2798	---M-Z	403	error ('Forbidden')	text/html	date:Sun,%2027%20Nov%202022%2015:27:40%20GMT	http://vlxddaiphucvinh.net/upload/baiviet/	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/baiviet/index.html	(from http://vlxddaiphucvinh.net/chinh-sach-bao-hanh)
22:27:44	47968/47968	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34b-bb60%22	http://vlxddaiphucvinh.net/upload/baiviet/da-4x6-1916.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/baiviet/da-4x6-1916.jpg	(from http://vlxddaiphucvinh.net/da-4x6)
22:27:44	39789/39789	---M--	200	added ('OK')	image/gif	date:Wed,%2031%20Jul%202019%2008:32:17%20GMT	https://dongphuckimvang.vn/themes/KimVangV2/images/img/ring-alt.gif	D:/5th-1/clonevlxd/dongphuckimvang.vn/themes/KimVangV2/images/img/ring-alt.gif	(from http://vlxddaiphucvinh.net/js/contactus/jquery.contactus.min.css)
22:28:54	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f6e9d9d-10d0b%22	http://vlxddaiphucvinh.net/amp/bootstrap/font-awesome-4.4.0/fonts/fontawesome-webfont.eot?v=4.4.0	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/amp/bootstrap/font-awesome-4.4.0/fonts/fontawesome-webfont93e3.eot	(from http://vlxddaiphucvinh.net/amp/san-pham)
22:28:59	64464/64464	---M--	200	added ('OK')	font/woff2	etag:%225f6e9d9d-fbd0%22	http://vlxddaiphucvinh.net/amp/bootstrap/font-awesome-4.4.0/fonts/fontawesome-webfont.woff2?v=4.4.0	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/amp/bootstrap/font-awesome-4.4.0/fonts/fontawesome-webfont93e3.woff2	(from http://vlxddaiphucvinh.net/amp/san-pham)
22:28:59	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f6e9d9d-10d0b%22	http://vlxddaiphucvinh.net/amp/bootstrap/font-awesome-4.4.0/fonts/fontawesome-webfont.eot?	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/amp/bootstrap/font-awesome-4.4.0/fonts/fontawesome-webfontd41d.eot	(from http://vlxddaiphucvinh.net/amp/san-pham)
22:28:59	2798/2798	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Nov%202022%2015:28:58%20GMT	http://vlxddaiphucvinh.net/amp/bootstrap/font-awesome-4.4.0/fonts/fontawesome-webfont.svg?v=4.4.0	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/amp/bootstrap/font-awesome-4.4.0/fonts/fontawesome-webfont93e3.svg	(from http://vlxddaiphucvinh.net/amp/san-pham)
22:29:01	81284/81284	---M--	200	added ('OK')	application/x-font-woff	etag:%225f6e9d9d-13d84%22	http://vlxddaiphucvinh.net/amp/bootstrap/font-awesome-4.4.0/fonts/fontawesome-webfont.woff?v=4.4.0	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/amp/bootstrap/font-awesome-4.4.0/fonts/fontawesome-webfont93e3.woff	(from http://vlxddaiphucvinh.net/amp/san-pham)
22:29:06	31402/31402	---M--	200	added ('OK')	text/javascript	etag:%226079829c87823654%22	https://cdn.ampproject.org/v0/amp-sidebar-0.1.js	D:/5th-1/clonevlxd/cdn.ampproject.org/v0/amp-sidebar-0.1.js	(from http://vlxddaiphucvinh.net/amp/san-pham)
22:29:09	38779/38779	---M--	200	added ('OK')	text/javascript	etag:%22ec74177890abef0c%22	https://cdn.ampproject.org/v0/amp-carousel-0.1.js	D:/5th-1/clonevlxd/cdn.ampproject.org/v0/amp-carousel-0.1.js	(from http://vlxddaiphucvinh.net/amp/san-pham)
22:29:11	138204/138204	---M--	200	added ('OK')	application/x-font-ttf	etag:%225f6e9d9d-21bdc%22	http://vlxddaiphucvinh.net/amp/bootstrap/font-awesome-4.4.0/fonts/fontawesome-webfont.ttf?v=4.4.0	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/amp/bootstrap/font-awesome-4.4.0/fonts/fontawesome-webfont93e3.ttf	(from http://vlxddaiphucvinh.net/amp/san-pham)
22:29:11	17669/17669	---M--	200	added ('OK')	text/javascript	etag:%22480e7a85f76736b7%22	https://cdn.ampproject.org/v0/amp-accordion-0.1.js	D:/5th-1/clonevlxd/cdn.ampproject.org/v0/amp-accordion-0.1.js	(from http://vlxddaiphucvinh.net/amp/san-pham)
22:29:11	37998/37998	---M--	200	added ('OK')	text/javascript	etag:%22c14a36dd5477fe06%22	https://cdn.ampproject.org/v0/amp-image-lightbox-0.1.js	D:/5th-1/clonevlxd/cdn.ampproject.org/v0/amp-image-lightbox-0.1.js	(from http://vlxddaiphucvinh.net/amp/san-pham)
22:29:11	282852/282852	---M--	200	added ('OK')	text/javascript	etag:%228982a451fc00c1b3%22	https://cdn.ampproject.org/v0.js	D:/5th-1/clonevlxd/cdn.ampproject.org/v0.js	(from http://vlxddaiphucvinh.net/amp/san-pham)
22:29:11	14264/14264	---M--	200	added ('OK')	text/javascript	etag:%2293443ec1e168ef09%22	https://cdn.ampproject.org/v0/amp-social-share-0.1.js	D:/5th-1/clonevlxd/cdn.ampproject.org/v0/amp-social-share-0.1.js	(from http://vlxddaiphucvinh.net/amp/san-pham)
22:29:12	9345/9345	---M--	200	added ('OK')	text/javascript	etag:%22c69bf873209e423d%22	https://cdn.ampproject.org/v0/amp-install-serviceworker-0.1.js	D:/5th-1/clonevlxd/cdn.ampproject.org/v0/amp-install-serviceworker-0.1.js	(from http://vlxddaiphucvinh.net/amp/san-pham)
22:29:12	111982/111982	---M--	200	added ('OK')	text/javascript	etag:%22eddf6e9f984d26cc%22	https://cdn.ampproject.org/v0/amp-analytics-0.1.js	D:/5th-1/clonevlxd/cdn.ampproject.org/v0/amp-analytics-0.1.js	(from http://vlxddaiphucvinh.net/amp/san-pham)
22:29:14	67702/67702	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:29:13%20GMT	http://vlxddaiphucvinh.net/amp/dpv-da-mi-sang	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/amp/dpv-da-mi-sang.html	(from http://vlxddaiphucvinh.net/dpv-da-mi-sang)
22:29:16	2798/2798	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Nov%202022%2015:29:15%20GMT	http://vlxddaiphucvinh.net/san-phamda-xay-dung	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/san-phamda-xay-dung.f0.delayed	(from http://vlxddaiphucvinh.net/dpv-da-mi-sang)
22:29:17	2798/2798	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Nov%202022%2015:29:16%20GMT	http://vlxddaiphucvinh.net/tab-1	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/tab-1.f2.delayed	(from http://vlxddaiphucvinh.net/dpv-da-mi-sang)
22:29:17	2798/2798	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Nov%202022%2015:29:16%20GMT	http://vlxddaiphucvinh.net/tab-2	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/tab-2	(from http://vlxddaiphucvinh.net/dpv-da-mi-sang)
22:29:20	50684/50684	---M--	200	added ('OK')	text/javascript	etag:%224100b420703b19ea%22	https://cdn.ampproject.org/v0/amp-form-0.1.js	D:/5th-1/clonevlxd/cdn.ampproject.org/v0/amp-form-0.1.js	(from http://vlxddaiphucvinh.net/amp/san-pham)
22:29:22	52902/52902	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34f-cea6%22	http://vlxddaiphucvinh.net/upload/product/da-mi-sang-4795.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/da-mi-sang-4795.jpg	(from http://vlxddaiphucvinh.net/dpv-da-mi-sang)
22:29:22	10225/10225	---M--	200	added ('OK')	image/jpeg	etag:%225fe06e0a-27f1%22	http://vlxddaiphucvinh.net/upload/images/images.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/images/images.jpg	(from http://vlxddaiphucvinh.net/dpv-da-mi-sang)
22:29:22	65618/65618	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:29:21%20GMT	http://vlxddaiphucvinh.net/amp/dpv-da-mi-bui	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/amp/dpv-da-mi-bui.html	(from http://vlxddaiphucvinh.net/dpv-da-mi-bui)
22:29:30	47248/47248	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34f-b890%22	http://vlxddaiphucvinh.net/upload/product/da-mi-bui-7872.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/da-mi-bui-7872.jpg	(from http://vlxddaiphucvinh.net/dpv-da-mi-bui)
22:29:31	66503/66503	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:29:30%20GMT	http://vlxddaiphucvinh.net/amp/dpv-da-4x6	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/amp/dpv-da-4x6.html	(from http://vlxddaiphucvinh.net/dpv-da-4x6)
22:29:32	87916/87916	---M--	200	added ('OK')	image/jpeg	etag:%225fe05bb7-1576c%22	http://vlxddaiphucvinh.net/upload/images/%c4%91%c3%a1%20mi%20sang1.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/images/%c4%91%c3%a1%20mi%20sang1.jpg	(from http://vlxddaiphucvinh.net/dpv-da-mi-sang)
22:29:39	47968/47968	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34f-bb60%22	http://vlxddaiphucvinh.net/upload/product/da-4x6-4640.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/da-4x6-4640.jpg	(from http://vlxddaiphucvinh.net/dpv-da-4x6)
22:29:49	198100/198100	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34f-305d4%22	http://vlxddaiphucvinh.net/upload/product/da-mi-sang-4795_550x420.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/da-mi-sang-4795_550x420.jpg	(from http://vlxddaiphucvinh.net/dpv-da-mi-sang)
22:29:50	61598/61598	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:29:49%20GMT	http://vlxddaiphucvinh.net/amp/dpv-da-1x2	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/amp/dpv-da-1x2.html	(from http://vlxddaiphucvinh.net/dpv-da-1x2)
22:29:55	196181/196181	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34f-2fe55%22	http://vlxddaiphucvinh.net/upload/product/da-mi-bui-7872_550x420.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/da-mi-bui-7872_550x420.jpg	(from http://vlxddaiphucvinh.net/dpv-da-mi-bui)
22:29:59	57578/57578	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34f-e0ea%22	http://vlxddaiphucvinh.net/upload/product/da-1x2-7066.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/da-1x2-7066.jpg	(from http://vlxddaiphucvinh.net/dpv-da-1x2)
